"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","transcript","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"14693","ENSG00000285485",0.147916214081616,1.7011095288751,0.632640834400707,0.426388290016753,0.992705605531973,"NFATC4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14698","ENSG00000285526",-0.258321699025816,0.812332614188206,0.615141326102865,0.432858551045876,0.992705605531973,"ENSG00000285526","ENST00000648240",-0.37077976148012,0,1,0,0,0,0,"ENSG00000285526.1"
"14700","ENSG00000285547",1.08733283928757,-0.505028122382572,0.751582588450979,0.385975636024698,0.992705605531973,"ENSG00000285547",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14707","ENSG00000285794",-0.160268116352679,1.35093326581858,0.665460895406248,0.414638635955215,0.992705605531973,"ENSG00000285794",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14713","ENSG00000285920",-0.099195459061096,3.21340882168199,0.718149718593477,0.396751506437164,0.992705605531973,"ENSG00000285920",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14720","ENSG00000285982",0.521770962192395,0.18602021432162,0.665414361023249,0.414654952658022,0.992705605531973,"ENSG00000285982","ENST00000649416",-0.653737024442741,0,1,0,0,0,0,"ENSG00000285982.1"
"14731","ENSG00000286192",0.382038725535483,0.698486501936722,0.558442502690806,0.454888463409527,0.992705605531973,"ENSG00000286192","ENST00000651235",-1.44622166441061,1,2,0,0,0,0,"ENSG00000286192.1"
"14755","ENSG00000288147",-0.193720855162328,2.11909869799459,0.736360111667794,0.390829364784263,0.992705605531973,"ENSG00000288147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14779","ENSG00000288295",0.0484104581301054,8.12031429000521,0.743878975525909,0.38842113024078,0.992705605531973,"MCTS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14783","ENSG00000288310",-0.374445026719402,-0.684839306164501,0.747847775344518,0.387158494462633,0.992705605531973,"ENSG00000288310",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14820","ENSG00000288516",0.117427548836868,3.56422316428113,0.708945709883974,0.399794032977064,0.992705605531973,"PRKACA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14837","ENSG00000288698",0.372714322471538,0.823788293958438,0.603099918546338,0.437397705086995,0.992705605531973,"ENSG00000288698",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14838","ENSG00000288701",0.0551568346966074,6.09375328819284,0.629111444655059,0.427681429228428,0.992705605531973,"PRRC2B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251","ENSG00000082512",0.0926957458030269,2.84374018232844,0.550242623321682,0.458218575328865,0.992836623629109,"TRAF5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4594","ENSG00000127423",-0.357853645543963,-1.03070171473016,0.550234225569167,0.458222005493179,0.992836623629109,"AUNIP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","ENSG00000000971",0.321892389942473,-0.148821422962407,0.530464645226818,0.466411578490146,0.993051750095811,"CFH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","ENSG00000007402",-0.0998479794527675,2.85682402313396,0.544840573562713,0.460433530159805,0.993051750095811,"CACNA2D2","ENST00000266039",-1.10798329744319,0,2,0,0,2,0,"CACNA2D2"
"229","ENSG00000011451",0.0918422683004105,2.6354962430819,0.545307588097821,0.460241375296956,0.993051750095811,"WIZ","ENST00000263381",-0.486686195307387,0,0,2,0,0,0,"WIZ"
"241","ENSG00000012504",-0.228968465551923,0.328186933912346,0.532985246658319,0.465354496768464,0.993051750095811,"NR1H4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","ENSG00000018610",0.0578992124604571,4.46121654124979,0.548602712428241,0.45888918774629,0.993051750095811,"STEEP1","ENST00000320339",-0.271072378000719,0,0,1,0,0,0,"STEEP1"
"314","ENSG00000021826",-0.325456425977396,-0.24797881150579,0.537447470359593,0.463492506831519,0.993051750095811,"CPS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","ENSG00000064490",-0.0769601478732535,4.11255684125399,0.549365881671367,0.458576910330282,0.993051750095811,"RFXANK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","ENSG00000064999",0.0615753761674279,5.24608637567972,0.546726860709784,0.459658189797613,0.993051750095811,"ANKS1A","ENST00000649117",-0.2782701341157,0,0,1,0,0,0,"ANKS1A"
"1091","ENSG00000076924",0.126995584274133,1.50056192492041,0.54089265374635,0.462063017096909,0.993051750095811,"XAB2","ENST00000358368",-0.0429790157485355,0,0,0,0,1,0,"XAB2"
"1184","ENSG00000079805",0.0668227238651456,4.12222957635695,0.530536331258048,0.466381461955944,0.993051750095811,"DNM2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353","ENSG00000086289",0.102534878531593,3.89428259167452,0.531344203095163,0.466042276256252,0.993051750095811,"EPDR1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","ENSG00000087095",0.0850438567061817,4.06510188931985,0.538479717333587,0.463063464638611,0.993051750095811,"NLK","ENST00000407008",-0.555371730731734,0,0,2,0,0,0,"NLK"
"1465","ENSG00000089159",-0.106746741783193,3.27985779331685,0.531966764088951,0.465781162754364,0.993051750095811,"PXN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","ENSG00000090539",0.0631931214161418,4.35459345348576,0.535776533379765,0.464188357936309,0.993051750095811,"CHRD","ENST00000420973",-0.295490746477234,0,1,0,0,0,0,"CHRD"
"1571","ENSG00000092068",-0.17417999313224,1.06160783996913,0.534417423836119,0.464755580597563,0.993051750095811,"SLC7A8","ENST00000316902",-1.41356833867118,1,1,0,0,0,0,"SLC7A8"
"1826","ENSG00000100348",-0.0403011555473461,7.07558286082288,0.535103372573692,0.464469162539837,0.993051750095811,"TXN2","ENST00000216185",-0.372042362863587,0,0,1,0,1,0,"TXN2"
"1874","ENSG00000100532",-0.0612580303443284,4.95744346315297,0.535899473282486,0.464137103621503,0.993051750095811,"CGRRF1","ENST00000216420",-0.255518683710319,0,0,1,0,0,0,"CGRRF1"
"2209","ENSG00000103111",0.0610427417947732,4.51271154566572,0.539671231382023,0.462569010756739,0.993051750095811,"MON1B","ENST00000248248",-0.226936334040112,0,0,1,0,0,0,"MON1B"
"2234","ENSG00000103257",-0.0546503764138722,5.09975416207717,0.54382904656134,0.460850163248404,0.993051750095811,"SLC7A5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796","ENSG00000108465",-0.0495415664137547,4.93344293796416,0.541801046631255,0.461687271358681,0.993051750095811,"CDK5RAP3","ENST00000584991",-0.271072378000719,0,0,1,0,0,0,"CDK5RAP3"
"2806","ENSG00000108523",0.0547674262164355,5.0947732173372,0.535989617231587,0.464099527855766,0.993051750095811,"RNF167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2900","ENSG00000109472",0.0364340660689555,9.88739512431774,0.531974396826818,0.465777962896689,0.993051750095811,"CPE","ENST00000402744",-0.0706689306298182,0,0,0,0,1,0,"CPE"
"2901","ENSG00000109475",0.0415474253864573,7.79712337453983,0.53201491852654,0.465760975653184,0.993051750095811,"RPL34","ENST00000394668",-0.931537554859247,0,1,0,0,0,0,"RPL34"
"2978","ENSG00000110328",0.115146936076102,3.47214990067557,0.539997198841421,0.4624338873436,0.993051750095811,"GALNT18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372","ENSG00000114378",0.384343198262537,-1.18578230211452,0.533159056894629,0.465281746052219,0.993051750095811,"HYAL1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3429","ENSG00000114948",0.072358069806433,3.24367128622431,0.534497630362373,0.464722075784641,0.993051750095811,"ADAM23","ENST00000264377",-0.236785722920383,0,0,0,0,1,0,"ADAM23"
"3442","ENSG00000115091",0.0433089477339689,6.85644751038503,0.542142679992583,0.461546084497702,0.993051750095811,"ACTR3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731","ENSG00000117519",0.0362359915054126,7.62352879774922,0.543600427705206,0.46094441087222,0.993051750095811,"CNN3","ENST00000370206",-0.439551128863036,0,1,0,0,0,0,"CNN3"
"4037","ENSG00000120868",0.0952638731462538,2.96745094810442,0.536011861689074,0.464090256182727,0.993051750095811,"APAF1","ENST00000357310",-0.163759843178749,0,0,0,0,1,0,"APAF1"
"4125","ENSG00000122026",0.0422293759737267,9.17331652993447,0.546765292334889,0.459642414354185,0.993051750095811,"RPL21","ENST00000461690",-0.514672627470862,0,1,0,0,0,0,"RPL21"
"4192","ENSG00000122870",-0.335125407880057,-0.650840502077932,0.547148645917746,0.459485102001854,0.993051750095811,"BICC1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4274","ENSG00000123975",0.0712349228095406,3.63964449730779,0.532113956551979,0.46571946174707,0.993051750095811,"CKS2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4289","ENSG00000124140",-0.0828734334703798,3.67912112602098,0.536527912486587,0.463875244872444,0.993051750095811,"SLC12A5","ENST00000243964",-0.620619553142471,0,1,0,0,0,0,"SLC12A5"
"4344","ENSG00000124532",0.058050155483209,4.76799411175078,0.533867486840778,0.464985410701537,0.993051750095811,"MRS2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4416","ENSG00000125450",0.0675943332596794,3.84652343805549,0.544374843692344,0.460625283183048,0.993051750095811,"NUP85","ENST00000581104",-0.696898199111777,0,1,0,0,1,0,"NUP85"
"4432","ENSG00000125630",0.0914918561368649,3.39024935540088,0.53604579278834,0.464076113990323,0.993051750095811,"POLR1B","ENST00000333990",-1.25538868686232,0,2,0,0,0,0,"POLR1B"
"4618","ENSG00000127804",-0.132851226951415,2.42571908345982,0.544394025456738,0.460617383053907,0.993051750095811,"METTL16","ENST00000263092",-0.374804181655401,0,0,1,0,1,0,"METTL16"
"4619","ENSG00000127824",-0.0530115361564349,7.98559407215976,0.530909129542168,0.466224893178868,0.993051750095811,"TUBA4A","ENST00000248437",-0.781676414922253,0,1,0,0,0,0,"TUBA4A"
"4644","ENSG00000128039",0.0658873012780406,4.82140349976129,0.548462838657857,0.458946458471016,0.993051750095811,"SRD5A3","ENST00000264228",-0.68805765255041,0,1,1,0,0,0,"SRD5A3"
"4667","ENSG00000128309",0.0673265181845586,4.50340663894901,0.542568918736386,0.461370028918819,0.993051750095811,"MPST",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4859","ENSG00000130513",-0.0874612878100327,3.51444002166258,0.537444194655102,0.463493869350473,0.993051750095811,"GDF15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4892","ENSG00000130725",0.0458436002600749,6.1640872894927,0.532330423331643,0.465628745671021,0.993051750095811,"UBE2M","ENST00000253023",-0.0412137482199266,0,0,0,0,1,0,"UBE2M"
"4932","ENSG00000130957",-0.149253873745589,1.22064352285183,0.547403202476752,0.45938068968483,0.993051750095811,"FBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993","ENSG00000131462",0.0422965109620775,6.3972726007015,0.544875928639942,0.460418978731489,0.993051750095811,"TUBG1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5146","ENSG00000132744",-0.287058326174423,-0.409752347020333,0.546123801190351,0.459905846509373,0.993051750095811,"ACY3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5231","ENSG00000133466",-0.307006274443716,-0.215728825096412,0.54856401698015,0.458905030302804,0.993051750095811,"C1QTNF6","ENST00000337843",-0.0480867740050328,0,0,0,0,1,0,"C1QTNF6"
"5352","ENSG00000134574",0.11993647479481,2.2178735759092,0.542474172279011,0.461409154202093,0.993051750095811,"DDB2","ENST00000256996",-0.0616174688755731,0,0,0,0,1,0,"DDB2"
"5424","ENSG00000135097",-0.133760763661294,1.8358960805716,0.536557475945081,0.46386293214131,0.993051750095811,"MSI1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5545","ENSG00000135905",-0.138584956158848,2.00780547901943,0.541595742929767,0.461772150262461,0.993051750095811,"DOCK10","ENST00000644695",-0.337066852495398,0,1,0,0,0,0,"DOCK10"
"5612","ENSG00000136240",-0.0383244059518147,6.84984767853618,0.533183649611251,0.465271453893394,0.993051750095811,"KDELR2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5674","ENSG00000136770",0.113251133588584,2.93778200477246,0.538129843042741,0.463208815158459,0.993051750095811,"DNAJC1","ENST00000376980",-0.236984570737573,0,0,0,0,1,0,"DNAJC1"
"5757","ENSG00000137218",-0.0725221381015704,4.37548482066456,0.53846015881844,0.46307158804077,0.993051750095811,"FRS3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5792","ENSG00000137504",0.0797252104449673,3.73708656862998,0.538955606847907,0.462865879372675,0.993051750095811,"CREBZF","ENST00000490820",-0.577618586987743,0,1,0,0,1,0,"CREBZF"
"5820","ENSG00000137764",-0.0757357015249501,3.53744441604504,0.531132994129983,0.466130914391423,0.993051750095811,"MAP2K5","ENST00000178640",-0.106918550178058,0,0,0,0,1,0,"MAP2K5"
"6112","ENSG00000140044",0.156112225070981,1.87428488583633,0.541066762422924,0.461990961496116,0.993051750095811,"JDP2","ENST00000435893",-0.408215309592459,0,1,0,0,0,0,"JDP2"
"6138","ENSG00000140350",0.0899205807151398,4.65305424044098,0.530754936125248,0.466289641517214,0.993051750095811,"ANP32A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6203","ENSG00000140905",0.0430299458895224,6.76849193314592,0.545085194002958,0.460332864309937,0.993051750095811,"GCSH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6421","ENSG00000143156",0.0437214166268943,5.59999947452945,0.548068139936308,0.459108127192018,0.993051750095811,"NME7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6517","ENSG00000143669",-0.0820186095460096,4.11293894778656,0.546284850103717,0.459839688331326,0.993051750095811,"LYST","ENST00000389793",-0.302513647664628,0,0,0,0,5,0,"LYST"
"6690","ENSG00000145220",0.0956639507202099,2.65294826275076,0.538760325675106,0.462946942204018,0.993051750095811,"LYAR","ENST00000343470",-0.082899504342162,0,0,0,0,1,0,"LYAR"
"6764","ENSG00000145912",0.0376599729471301,7.89751789458882,0.532992224732297,0.465351575647198,0.993051750095811,"NHP2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6814","ENSG00000146373",0.121032497342117,2.18325931018256,0.532192971065848,0.465686345368724,0.993051750095811,"RNF217","ENST00000521654",-0.859867681280186,0,0,3,0,1,0,"RNF217"
"6845","ENSG00000146802",-0.119128171429797,2.14494977935789,0.540376941892543,0.46227655149506,0.993051750095811,"TMEM168",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7166","ENSG00000150764",-0.0486866908804715,5.14006733336519,0.546475813959648,0.459761260766008,0.993051750095811,"DIXDC1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7174","ENSG00000150873",0.375293635743963,-0.922228942624327,0.549089086249166,0.458690132014387,0.993051750095811,"C2orf50","ENST00000381585",-0.404646177935125,0,1,0,0,0,0,"C2orf50"
"7239","ENSG00000151632",0.0481296821301418,7.7198781661987,0.540197127168483,0.462351042049566,0.993051750095811,"AKR1C2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7661","ENSG00000156521",0.168665745715655,1.21066167509233,0.53241822928821,0.465591956341159,0.993051750095811,"TYSND1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7784","ENSG00000158042",0.0498523918834775,5.11810194939125,0.536138478202076,0.464037487005128,0.993051750095811,"MRPL17","ENST00000288937",-0.453936629940772,0,1,0,0,0,0,"MRPL17"
"7909","ENSG00000159423",-0.0789527201107034,3.45184789772645,0.53811216532511,0.46321616105479,0.993051750095811,"ALDH4A1","ENST00000432718",-0.300746141251365,0,0,0,0,1,0,"ALDH4A1"
"7996","ENSG00000160294",0.0820259298742163,3.1674038041141,0.533948022125073,0.464951741985696,0.993051750095811,"MCM3AP","ENST00000291688",-0.102824294465135,0,0,0,0,1,0,"MCM3AP"
"8046","ENSG00000160796",-0.143719374343296,1.70836187880319,0.53683304366902,0.463748187438483,0.993051750095811,"NBEAL2","ENST00000450053",-0.314821998195955,0,0,0,0,5,0,"NBEAL2"
"8093","ENSG00000161551",0.0803042461405772,3.60600005440069,0.54151967976293,0.461803603426089,0.993051750095811,"ZNF577","ENST00000301399",-0.356010668057134,0,1,0,0,0,0,"ZNF577"
"8156","ENSG00000162341",0.134862447532671,1.76886415857262,0.535140531274923,0.464453654962593,0.993051750095811,"TPCN2","ENST00000294309",-0.495470267934732,0,1,0,0,0,0,"TPCN2"
"8408","ENSG00000163644",0.0769588178137565,6.36539693477865,0.539425084508611,0.462671087755527,0.993051750095811,"PPM1K","ENST00000608933",-0.641768992202704,0,1,0,0,1,0,"PPM1K"
"8577","ENSG00000164306",0.126351837984671,2.43549617376772,0.542297014999312,0.461482324944728,0.993051750095811,"PRIMPOL","ENST00000314970",-0.32497188600935,0,0,1,0,0,0,"PRIMPOL"
"8658","ENSG00000164794",0.344657225413022,-1.108376553075,0.542231538638428,0.461509373116185,0.993051750095811,"KCNV1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8831","ENSG00000165775",0.0410678488530767,6.56002222408926,0.543312024860835,0.461063347961582,0.993051750095811,"FUNDC2","ENST00000369498",-0.733203761720457,0,1,0,0,0,0,"FUNDC2"
"8852","ENSG00000165898",0.0489888186677764,5.31025482121112,0.530305810473896,0.466478318797239,0.993051750095811,"ISCA2","ENST00000556816",-0.282983047037124,0,0,1,0,0,0,"ISCA2"
"8970","ENSG00000166507",-0.14084455459826,2.40804677766737,0.539619510079202,0.46259045658336,0.993051750095811,"NDST2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9082","ENSG00000167193",0.0451026385169209,6.57270680250222,0.543048694518911,0.461171987729186,0.993051750095811,"CRK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9133","ENSG00000167543",0.119782752106085,2.3271639020654,0.533026112118323,0.465337390321042,0.993051750095811,"TP53I13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9190","ENSG00000167785",0.133106006100585,1.7358342178762,0.535702328023595,0.464219298924139,0.993051750095811,"ZNF558","ENST00000301475",-0.340000889469334,0,0,1,0,0,0,"ZNF558"
"9233","ENSG00000168026",0.220978891090317,0.527045272969759,0.546864424651568,0.459601726402167,0.993051750095811,"TTC21A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9353","ENSG00000168818",-0.051818713115653,5.24456438740436,0.537535915874741,0.463455720611364,0.993051750095811,"STX18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9430","ENSG00000169246",0.131007924510334,1.69696623136022,0.536594052532666,0.463847699269819,0.993051750095811,"NPIPB3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9655","ENSG00000170876",-0.0597477138668352,4.74375864415543,0.530015149966619,0.466600490193652,0.993051750095811,"TMEM43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10015","ENSG00000173531",-0.144657277590334,1.47967710712072,0.540115502490573,0.462384862420346,0.993051750095811,"MST1","ENST00000448220",-0.189949556633603,0,0,0,0,3,0,"MST1"
"10083","ENSG00000174032",-0.156756525520574,1.11484882184936,0.548643605142768,0.458872446532858,0.993051750095811,"SLC25A30","ENST00000519676",-1.04355008133616,0,2,1,0,0,0,"SLC25A30"
"10589","ENSG00000178971",-0.113950695981315,1.98418819575922,0.54046327841434,0.462240792267575,0.993051750095811,"CTC1","ENST00000643543",-0.472560477472174,0,1,0,0,1,0,"CTC1"
"10818","ENSG00000181541",0.0797895386884631,4.16235295986867,0.543410948073241,0.461022546623713,0.993051750095811,"MAB21L2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11049","ENSG00000183527",0.0470730267388995,5.49470851153928,0.543100703158579,0.46115052778426,0.993051750095811,"PSMG1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11178","ENSG00000184436",0.0818353180490004,3.63509327901942,0.539252064803534,0.462742860410267,0.993051750095811,"THAP7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11184","ENSG00000184486",-0.185651558879443,1.31173737828763,0.53701462241273,0.463672603902538,0.993051750095811,"POU3F2","ENST00000328345",-0.279193784493555,0,0,0,0,1,0,"POU3F2"
"11214","ENSG00000184752",0.0387311120724848,8.99241262064199,0.545149642889267,0.460306348206165,0.993051750095811,"NDUFA12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11250","ENSG00000185033",-0.0742547055723103,3.50031367609264,0.545633528156921,0.460107341373981,0.993051750095811,"SEMA4B","ENST00000332496",-0.432375097308067,0,1,0,0,2,0,"SEMA4B"
"11342","ENSG00000185666",-0.0657136274305125,5.70229434242559,0.530543573011418,0.466378419744035,0.993051750095811,"SYN3","ENST00000358763",-1.10505246288361,0,1,3,0,1,0,"SYN3"
"11629","ENSG00000188229",0.0621465829518113,8.71247484002144,0.545104942529001,0.460324738947607,0.993051750095811,"TUBB4B","ENST00000340384",-0.0818523642541694,0,0,0,0,1,0,"TUBB4B"
"11703","ENSG00000188827",0.174428627669593,1.09250119205117,0.531670382279662,0.465905441519889,0.993051750095811,"SLX4","ENST00000294008",-0.06485745245666,0,0,0,0,1,0,"SLX4"
"11803","ENSG00000196227",-0.121128274601348,2.63369257869977,0.545310716363838,0.460240088589044,0.993051750095811,"FAM217B","ENST00000360816",-0.0890915786270817,0,0,0,0,1,0,"FAM217B"
"11917","ENSG00000196743",-0.188947994400172,3.23471363641002,0.549715118728741,0.458434119822386,0.993051750095811,"GM2A","ENST00000357164",-0.817502342144603,0,1,2,0,0,0,"GM2A"
"11979","ENSG00000197106",0.208539615483941,1.03394812817691,0.540149628743121,0.462370722069386,0.993051750095811,"SLC6A17","ENST00000331565",-0.560815043994477,0,1,0,0,0,0,"SLC6A17"
"12576","ENSG00000206355",0.159559070108744,1.81496748627894,0.538516343848535,0.4630482528514,0.993051750095811,"CCHCR1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12878","ENSG00000223766",-0.0552745748128507,5.0310523035448,0.535849113635393,0.464158097740656,0.993051750095811,"PRR3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13015","ENSG00000229300",0.0531560349130358,5.35907777866561,0.530402607770668,0.466437644006027,0.993051750095811,"SNHG32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13061","ENSG00000231321",0.103887353554676,2.45552945929751,0.530201956855551,0.466521965013682,0.993051750095811,"RXRB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13080","ENSG00000232434",0.167330795050446,1.48924981173604,0.537307956314981,0.4635505429132,0.993051750095811,"AJM1","ENST00000436881",-0.393459789049058,0,0,1,0,0,0,"AJM1"
"13179","ENSG00000236320",-0.303623790226824,-0.527995306281764,0.53481382118188,0.464590030407262,0.993051750095811,"SLFN14","ENST00000674182",-0.875417434714247,0,1,1,0,3,0,"SLFN14"
"13282","ENSG00000240845",-0.219895099215942,0.871514208556089,0.530244581956842,0.466504050312097,0.993051750095811,"RPL23AP1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13311","ENSG00000241839",0.163373166365249,1.61967452078107,0.544338998599905,0.460640046783813,0.993051750095811,"PLEKHO2","ENST00000323544",-0.931087473262636,0,2,0,0,2,0,"PLEKHO2"
"13500","ENSG00000251639",-0.602995966636476,-1.70342660984274,0.53760647204264,0.463426378257168,0.993051750095811,"ENSG00000251639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13527","ENSG00000254087",-0.449868681467,-1.01696334516069,0.532138208628492,0.465709296872791,0.993051750095811,"LYN","ENST00000519728",-0.326313446321248,0,0,1,0,1,0,"LYN"
"13850","ENSG00000267640",0.0843727269220249,3.49442998580058,0.543617864410015,0.460937221551181,0.993051750095811,"ENSG00000267640",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13865","ENSG00000268297",-0.197029770206826,0.404319362273831,0.537832647033822,0.463332338301547,0.993051750095811,"CLEC4GP1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13971","ENSG00000273398",0.166541893752083,1.49257514977212,0.539826195554703,0.462504765566775,0.993051750095811,"ENSG00000273398","ENST00000406334",-0.782391384981949,0,1,0,0,0,0,"ENSG00000273398.6"
"14188","ENSG00000276833",0.11025551673681,3.22706825887818,0.542662212067846,0.461331508848486,0.993051750095811,"TAF15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14285","ENSG00000278728",0.0475878506538956,7.30022884043134,0.549263627570236,0.458618731674364,0.993051750095811,"CNTNAP2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14432","ENSG00000282540",0.210386256655551,0.385613367135716,0.532024595476475,0.465756919091751,0.993051750095811,"WHAMMP2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14435","ENSG00000282665",0.0604077599835948,4.79402746113727,0.52999098246258,0.466610650667705,0.993051750095811,"ERICH1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14505","ENSG00000283366",0.244931700357449,0.260648670514566,0.549607406391024,0.458478152036702,0.993051750095811,"ENSG00000283366",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14596","ENSG00000284774",0.0868131440017647,3.66021327065937,0.542131342147936,0.461550768989501,0.993051750095811,"HSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14636","ENSG00000285032",-0.0497188876101464,6.14000357982613,0.541143084456694,0.461959380936843,0.993051750095811,"MTMR9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14640","ENSG00000285049",-0.0808573112946765,3.34772136371287,0.532030649787719,0.465754381163217,0.993051750095811,"CPSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14643","ENSG00000285112",-0.0647703375152091,4.59205874675917,0.536673166879833,0.463814753635583,0.993051750095811,"SLC52A2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14725","ENSG00000286070",0.0872509278589339,4.73425648303054,0.54802384306338,0.459126276829591,0.993051750095811,"ENSG00000286070","ENST00000404603",-0.0410408204435741,0,0,0,0,1,0,"ENSG00000286070.2"
"10308","ENSG00000176153",0.0941752207739946,3.07689171496103,0.529544380877846,0.466798474206466,0.993070635484349,"GPX2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11943","ENSG00000196923",-0.05585213087828,5.31483522011931,0.529780382889788,0.466699205700492,0.993070635484349,"PDLIM7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14005","ENSG00000274047",-0.0756692644047383,4.42608399038837,0.529493032218797,0.466820077252589,0.993070635484349,"SYNRG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","ENSG00000035141",0.0450451521487477,5.81764720319551,0.528155087071807,0.467383533516953,0.993273589469862,"FAM136A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","ENSG00000057608",0.0387511364483193,8.29873651478562,0.528678376252481,0.467163028068467,0.993273589469862,"GDI2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","ENSG00000080345",0.0794383508022424,3.60916851126025,0.528383084452082,0.467287438658002,0.993273589469862,"RIF1","ENST00000243326",-0.855421601034239,0,2,0,0,1,0,"RIF1"
"1692","ENSG00000099785",-0.046669300934469,5.76452440055086,0.528371596148471,0.467292279915655,0.993273589469862,"MARCHF2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2060","ENSG00000101812",-0.17795822723613,1.41038312465257,0.528161714039641,0.467380739978247,0.993273589469862,"H2BW2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4293","ENSG00000124164",0.0476312686184307,5.41468196316111,0.528501385775629,0.467237590267944,0.993273589469862,"VAPB","ENST00000475243",-0.521477244833123,0,0,2,0,0,0,"VAPB"
"6027","ENSG00000139287",0.234922716116646,0.532132791472563,0.528355402810503,0.467299104046821,0.993273589469862,"TPH2",NA,NA,NA,NA,NA,NA,NA,NA,NA
