"","gene_id","logFC","logCPM","LR","PValue","FDR","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.nonCanonical","symbol"
"13524","ENSG00000255185",-0.237882840036077,1.69156766918949,1.53417406053992,0.21548707206406,0.410520723108496,"PDXDC2P",NA,NA,NA,NA,NA,NA,NA,NA
"14325","ENSG00000278615",0.0960632592389588,5.04740747310694,1.5345590561423,0.215429499203269,0.410520723108496,"C11orf98",NA,NA,NA,NA,NA,NA,NA,NA
"6297","ENSG00000142197",-0.127627332399296,4.44915979622402,1.53113956161099,0.215941497409426,0.411268645907347,"DOP1B",NA,NA,NA,NA,NA,NA,NA,NA
"5839","ENSG00000138083",0.131146082184332,6.57306017851384,1.52987779798353,0.216130786009834,0.411576696233587,"SIX3",NA,NA,NA,NA,NA,NA,NA,NA
"4861","ENSG00000130590",-0.138116025857573,4.20808494012313,1.52931836416674,0.216214774953269,0.411684172034493,"SAMD10",NA,NA,NA,NA,NA,NA,NA,NA
"6702","ENSG00000145780",-0.109525276405281,4.28402923739549,1.52809613525048,0.216398405919895,0.411969660666065,"FEM1C",NA,NA,NA,NA,NA,NA,NA,NA
"8646","ENSG00000165138",-0.0886448497474518,5.39614086420752,1.52795347831597,0.21641985118307,0.411969660666065,"ANKS6",-1.34570406198877,0,3,0,0,0,0,"ANKS6"
"1407","ENSG00000087274",-0.0561540715255313,8.05059410269934,1.52744269226145,0.216496657141042,0.412010895015104,"ADD1",-0.0500089407629909,0,0,0,0,1,0,"ADD1"
"3478","ENSG00000115464",-0.0618860460065587,7.33912505568724,1.52749993140748,0.216488048581267,0.412010895015104,"USP34",-0.359370264618284,0,0,0,0,5,0,"USP34"
"2293","ENSG00000104140",0.320432755342529,0.567601827669275,1.52641711876473,0.216650968787626,0.412252059925315,"RHOV",-0.843318651345103,1,0,1,0,0,0,"RHOV"
"3158","ENSG00000112249",-0.0990258282524712,6.23410778612025,1.52610075169426,0.216698597003563,0.412290187805481,"ASCC3",-1.22693220510716,1,0,1,0,0,0,"ASCC3"
"7212","ENSG00000151914",0.0986513622181793,7.62161286094608,1.52585038089085,0.216736298498911,0.412309421829309,"DST",-0.388952782248185,0,0,0,0,6,0,"DST"
"5113","ENSG00000132661",0.117979527308649,4.12707905168262,1.52406919676204,0.217004739548048,0.412767543669359,"NXT1",NA,NA,NA,NA,NA,NA,NA,NA
"6294","ENSG00000142178",0.165024788387036,3.04027473978289,1.52338710214161,0.217107642442016,0.412910716687163,"SIK1",-0.464969247700651,0,0,1,0,3,0,"SIK1"
"2254","ENSG00000103507",0.0705587513995761,6.11693984937501,1.52196650741142,0.217322144451455,0.413140257810464,"BCKDK",-0.189187463992244,0,0,0,0,2,0,"BCKDK"
"9086","ENSG00000167747",0.0783496852992126,6.09456094283767,1.52208462871634,0.217304299158769,0.413140257810464,"C19orf48",NA,NA,NA,NA,NA,NA,NA,NA
"10347","ENSG00000177595",-0.0730941010530377,6.56374356994375,1.52222965811646,0.217282391087366,0.413140257810464,"PIDD1",NA,NA,NA,NA,NA,NA,NA,NA
"10429","ENSG00000178338",-0.141728361350258,3.14790691202411,1.52185543979644,0.217338925694175,0.413140257810464,"ZNF354B",NA,NA,NA,NA,NA,NA,NA,NA
"11712","ENSG00000196275",-0.107955331614553,4.61982126319618,1.52130956939198,0.217421423884814,0.41324450993523,"GTF2IRD2",NA,NA,NA,NA,NA,NA,NA,NA
"7560","ENSG00000156273",0.115871004380433,4.51805033476093,1.51817722975509,0.217895541240235,0.414092976313473,"BACH1",-0.297091329037461,0,0,0,0,3,0,"BACH1"
"59","ENSG00000005022",0.0601914691526013,8.02068657204927,1.516282430017,0.218182940392572,0.414165101408308,"SLC25A5",NA,NA,NA,NA,NA,NA,NA,NA
"256","ENSG00000013441",-0.108128341525402,5.80197411736922,1.51707461525607,0.218062728482741,0.414165101408308,"CLK1",NA,NA,NA,NA,NA,NA,NA,NA
"4628","ENSG00000128050",0.0554790268087417,8.43688202749801,1.51681187424656,0.218102589944876,0.414165101408308,"PAICS",-0.524050100248356,0,1,0,0,0,0,"PAICS"
"6751","ENSG00000146216",-0.0905280314978652,5.99500063650341,1.51763299188251,0.217978043835926,0.414165101408308,"TTBK1",-0.811289163695156,0,1,0,0,2,0,"TTBK1"
"9272","ENSG00000168884",0.0871322288419727,5.34813699949806,1.51634056775618,0.218174115465351,0.414165101408308,"TNIP2",NA,NA,NA,NA,NA,NA,NA,NA
"9957","ENSG00000173875",-0.0982339859354592,4.72005295845285,1.51640476096397,0.218164371852256,0.414165101408308,"ZNF791",-0.842921056619624,0,0,3,0,3,0,"ZNF791"
"12702","ENSG00000215788",-0.0975220426868317,5.67525781322843,1.51734792255175,0.218021273186676,0.414165101408308,"TNFRSF25",NA,NA,NA,NA,NA,NA,NA,NA
"14862","ENSG00000288283",-0.104531293319678,5.17864308904891,1.51697301656744,0.218078141385302,0.414165101408308,"RFX1",NA,NA,NA,NA,NA,NA,NA,NA
"3443","ENSG00000115257",-0.131839971315423,3.41798764322902,1.51563822957955,0.218280754290635,0.414298147004314,"PCSK4",NA,NA,NA,NA,NA,NA,NA,NA
"13800","ENSG00000265808",-0.0743533838247106,6.19544913796355,1.51441540339242,0.21846656928984,0.414598164198385,"SEC22B",NA,NA,NA,NA,NA,NA,NA,NA
"11045","ENSG00000184226",-0.179608263659529,4.11490686324688,1.51403280279628,0.218524746252957,0.414655908985134,"PCDH9",-1.99159339096892,1,3,3,0,0,0,"PCDH9"
"13819","ENSG00000266865",-0.324584897573024,0.960666780091832,1.51358278992423,0.218593197355929,0.414680480905121,"ENSG00000266865",NA,NA,NA,NA,NA,NA,NA,NA
"9843","ENSG00000172992",0.0681711745242147,6.28730238432502,1.51323392344576,0.21864628076382,0.414728531791541,"DCAKD",NA,NA,NA,NA,NA,NA,NA,NA
"14761","ENSG00000285377",0.0998565351893537,4.60071516161554,1.51177716336886,0.218868107167553,0.415096601777477,"EMC9",NA,NA,NA,NA,NA,NA,NA,NA
"1146","ENSG00000078070",0.109973987715884,4.80163563407831,1.51028517873337,0.219095575786948,0.415171706330544,"MCCC1",NA,NA,NA,NA,NA,NA,NA,NA
"2783","ENSG00000108423",0.177911063800507,3.19113694508659,1.51005969873599,0.219129977101586,0.415171706330544,"TUBD1",NA,NA,NA,NA,NA,NA,NA,NA
"2956","ENSG00000110080",0.119034747084901,4.92684165173933,1.5102006579603,0.21910847030278,0.415171706330544,"ST3GAL4",NA,NA,NA,NA,NA,NA,NA,NA
"3301","ENSG00000113658",0.0578494960833745,6.55069303649152,1.51013344169984,0.219118725483301,0.415171706330544,"SMAD5",-0.613189829087023,0,1,0,0,0,0,"SMAD5"
"11652","ENSG00000189299",-0.133924417326172,3.4991070448419,1.5111731184129,0.218960166150583,0.415171706330544,"FOXR2",NA,NA,NA,NA,NA,NA,NA,NA
"13358","ENSG00000247596",0.0830984848695621,6.24121026769065,1.51096007396395,0.218992646040194,0.415171706330544,"TWF2",-0.344297203458863,0,0,1,0,0,0,"TWF2"
"13588","ENSG00000257704",0.145259110934679,3.3895770060652,1.50846575381433,0.21937334806309,0.415580114110898,"INAFM1",NA,NA,NA,NA,NA,NA,NA,NA
"5836","ENSG00000138078",0.0690478604262092,6.95726259182006,1.50655530271193,0.219665469967784,0.416080760264748,"PREPL",-0.315897540436582,0,0,0,0,2,0,"PREPL"
"6364","ENSG00000143033",-0.0806831481888355,5.49483764635757,1.50531974679136,0.2198546428327,0.416349655654218,"MTF2",NA,NA,NA,NA,NA,NA,NA,NA
"6696","ENSG00000145730",0.0735714695828101,6.99596222068354,1.50424909934418,0.220018724341699,0.416591459432085,"PAM",-0.336700675068908,0,0,1,0,1,0,"PAM"
"13600","ENSG00000258311",-0.235870226315484,2.61876508408621,1.50354654081612,0.22012647406328,0.416742670965107,"ENSG00000258311",NA,NA,NA,NA,NA,NA,NA,NA
"3086","ENSG00000111671",0.195055853373316,2.62031418315705,1.50335343019494,0.220156102021148,0.416745963073475,"SPSB2",NA,NA,NA,NA,NA,NA,NA,NA
"3634","ENSG00000116809",-0.0734712455819033,5.74789610093635,1.50292887403753,0.220221256215105,0.416763707145683,"ZBTB17",-0.292031056409684,0,0,0,0,1,0,"ZBTB17"
"8960","ENSG00000166987",-0.0852786872130722,5.94870386129093,1.50299475742396,0.220211143960521,0.416763707145683,"MBD6",NA,NA,NA,NA,NA,NA,NA,NA
"11622","ENSG00000189046",0.120708182113468,4.5247565874773,1.50211421648397,0.220346341552216,0.416947623377835,"ALKBH2",-0.0761141087004927,0,0,0,0,1,0,"ALKBH2"
"1507","ENSG00000090020",0.107516150325784,4.06888473320939,1.50120315873966,0.220486329074358,0.417054077893434,"SLC9A1",NA,NA,NA,NA,NA,NA,NA,NA
"6151","ENSG00000140829",-0.0694827678922068,6.94535502620555,1.50121534604868,0.220484455746353,0.417054077893434,"DHX38",NA,NA,NA,NA,NA,NA,NA,NA
"12737","ENSG00000221823",0.0767622011550009,6.13027221490694,1.50138181982283,0.220458868738088,0.417054077893434,"PPP3R1",-0.623291178597448,0,1,1,0,0,0,"PPP3R1"
"11930","ENSG00000197457",-0.105118066728262,8.12177701673973,1.49959569106282,0.220733581930787,0.41746891719931,"STMN3",-0.320493883160124,0,0,2,0,0,0,"STMN3"
"6948","ENSG00000148498",-0.0749829144793129,5.66902123054336,1.49915736835077,0.220801060087851,0.41754369031799,"PARD3",-0.515910167843447,0,1,0,0,2,0,"PARD3"
"93","ENSG00000006042",-0.0598490713169148,6.81054449336435,1.49891560396952,0.220838289368542,0.417561249909418,"TMEM98",-0.568984940906167,0,0,2,0,0,0,"TMEM98"
"9765","ENSG00000172409",0.117948729340197,4.30663451567749,1.49833622426368,0.22092753855146,0.417677151894543,"CLP1",NA,NA,NA,NA,NA,NA,NA,NA
"9233","ENSG00000168646",-0.122291881227556,3.96134407094289,1.49665992440424,0.221186003175427,0.418060010808298,"AXIN2",-0.0801858204314712,0,0,0,0,1,0,"AXIN2"
"2891","ENSG00000109332",0.0634145354639199,8.02741796401386,1.4959182949376,0.221300468578682,0.418170574351447,"UBE2D3",NA,NA,NA,NA,NA,NA,NA,NA
"3427","ENSG00000115159",0.104969554603915,5.09034023926072,1.49605997139019,0.221278596321285,0.418170574351447,"GPD2",-0.234934937936763,0,0,0,0,4,0,"GPD2"
"129","ENSG00000007171",0.192588596369322,2.42857884650181,1.4947641055407,0.221478750703997,0.418360317549635,"NOS2",NA,NA,NA,NA,NA,NA,NA,NA
"1003","ENSG00000073605",-0.201033915044049,2.17037378564974,1.49495854104487,0.221448705153036,0.418360317549635,"GSDMB",NA,NA,NA,NA,NA,NA,NA,NA
"2744","ENSG00000107959",0.0721392708397804,5.8091502638412,1.49472448339256,0.221484873996866,0.418360317549635,"PITRM1",-0.0405685898202797,0,0,0,0,1,0,"PITRM1"
"2846","ENSG00000108846",-0.231353259279777,2.90862910028851,1.49407985303649,0.221584525022611,0.418495646791314,"ABCC3",NA,NA,NA,NA,NA,NA,NA,NA
"4894","ENSG00000130779",-0.0795477426188868,5.29409310692293,1.49379318659933,0.221628856953817,0.418526476615808,"CLIP1",-0.0536758785980741,0,0,0,0,1,0,"CLIP1"
"7111","ENSG00000150867",-0.100687329549218,4.604585147528,1.49299986075425,0.221751597252717,0.418652446967447,"PIP4K2A",-0.20167956726008,0,0,1,0,0,0,"PIP4K2A"
"350","ENSG00000025772",-0.0832810817435256,5.91731747350674,1.49210571772918,0.221890033080491,0.418860884830947,"TOMM34",NA,NA,NA,NA,NA,NA,NA,NA
"11494","ENSG00000188021",-0.0621908128749947,6.25356912292785,1.49188515976351,0.221924196896419,0.41887246106141,"UBQLN2",-1.1258854460641,1,0,1,0,0,0,"UBQLN2"
"2523","ENSG00000105784",-0.202971113046603,1.89106742421186,1.49121391638455,0.222028209359376,0.419015854061273,"RUNDC3B",NA,NA,NA,NA,NA,NA,NA,NA
"5780","ENSG00000137776",0.0715999377849676,6.54050538131583,1.49098833251328,0.222063177784069,0.419028926079978,"SLTM",-0.0507342615894269,0,0,0,0,1,0,"SLTM"
"11448","ENSG00000187630",-0.129190040461418,3.68347904904573,1.49016918969539,0.222190210965585,0.419215697280143,"DHRS4L2",NA,NA,NA,NA,NA,NA,NA,NA
"9954","ENSG00000173848",-0.0795115916931172,5.53221931945035,1.48967917923292,0.222266243665423,0.419306208697439,"NET1",-0.0851956847369111,0,0,0,0,1,0,"NET1"
"10991","ENSG00000183814",-0.119657881829308,4.67073627485464,1.48927319757633,0.222329261583717,0.419372147922935,"LIN9",-0.32705504517693,0,0,1,0,0,0,"LIN9"
"9949","ENSG00000173818",-0.0912230854257612,4.922371406767,1.48841719072291,0.222462204108375,0.419517001008512,"ENDOV",NA,NA,NA,NA,NA,NA,NA,NA
"12270","ENSG00000203663",-0.252331544027629,1.15440833486402,1.48853776340729,0.222443472758113,0.419517001008512,"OR2L2",NA,NA,NA,NA,NA,NA,NA,NA
"6633","ENSG00000145012",-0.310900003320302,1.64955977917825,1.48818075823749,0.222498940128738,0.419533332787852,"LPP",-1.55226115513264,1,1,3,0,0,0,"LPP"
"1272","ENSG00000082701",-0.0671458917396119,6.67917123763072,1.48727476526457,0.222639777268474,0.419745923760132,"GSK3B",-0.844785206825418,0,0,3,0,1,0,"GSK3B"
"12235","ENSG00000198912",0.109555073522536,4.91104635710146,1.48550830130895,0.222914682159285,0.420211189038248,"C1orf174",NA,NA,NA,NA,NA,NA,NA,NA
"8848","ENSG00000166337",0.0670985106903632,6.741049282592,1.4851146376698,0.222976001194971,0.420273762090875,"TAF10",NA,NA,NA,NA,NA,NA,NA,NA
"6137","ENSG00000140577",-0.080377944641069,5.91314234099646,1.48270811614466,0.223351292644745,0.420928032033097,"CRTC3",-0.753968129426498,0,0,1,0,2,0,"CRTC3"
"5586","ENSG00000136280",0.0655701872573571,6.17976283849561,1.48170065389631,0.223508628688112,0.421118325367099,"CCM2",-0.0536210585194569,0,0,0,0,1,0,"CCM2"
"167","ENSG00000008517",0.719055050326296,2.14755837861443,1.47996196672839,0.223780473054967,0.421438427002198,"IL32",NA,NA,NA,NA,NA,NA,NA,NA
"220","ENSG00000011243",-0.0758701494857666,6.52539120252254,1.47989254776555,0.223791334956999,0.421438427002198,"AKAP8L",NA,NA,NA,NA,NA,NA,NA,NA
"13557","ENSG00000256514",0.252949297762857,1.63301005809053,1.48020485142081,0.223742474149468,0.421438427002198,"ENSG00000256514",NA,NA,NA,NA,NA,NA,NA,NA
"14583","ENSG00000283658",-0.119652119060626,4.20999085366418,1.47968177479048,0.223824318223622,0.421447427824544,"RPL23AP82",NA,NA,NA,NA,NA,NA,NA,NA
"2230","ENSG00000103264",-0.0860274769366331,5.51465757995396,1.47916583521182,0.223905080735189,0.421546380424081,"FBXO31",-1.22601595038896,1,1,1,0,0,0,"FBXO31"
"4247","ENSG00000123892",0.297342270352637,1.35095269047959,1.47882539966246,0.2239583898794,0.421586041383202,"RAB38",NA,NA,NA,NA,NA,NA,NA,NA
"5298","ENSG00000134330",0.0793303540555698,5.64769026959703,1.47849089219085,0.224010785557293,0.421586041383202,"IAH1",NA,NA,NA,NA,NA,NA,NA,NA
"14236","ENSG00000276920",0.369065287898299,1.59827870061868,1.47864789140944,0.22398619210837,0.421586041383202,"NKD2",NA,NA,NA,NA,NA,NA,NA,NA
"1571","ENSG00000091844",0.115193652545049,4.30980251004915,1.47745503212247,0.224173131029248,0.421838445657984,"RGS17",-0.281091366367456,0,0,1,0,0,0,"RGS17"
"10880","ENSG00000183010",0.0737675583035905,7.23352278459745,1.47710330778177,0.224228287200222,0.421889107987021,"PYCR1",-0.179251295961526,0,1,0,0,0,0,"PYCR1"
"12033","ENSG00000198034",0.073432536687986,10.1832420944012,1.47624882291012,0.224362352290517,0.422088207261387,"RPS4X",-0.130102408468127,0,0,0,0,1,0,"RPS4X"
"288","ENSG00000017260",0.0698563958935305,6.64823962565203,1.47578033999845,0.224435896080322,0.42217341328402,"ATP2C1",-0.211672660362257,0,0,0,0,1,0,"ATP2C1"
"301","ENSG00000019505",0.259965679344485,1.42235196153976,1.47493088545847,0.224569319621334,0.422359729622038,"SYT13",-0.841184243619661,0,1,0,0,0,0,"SYT13"
"1457","ENSG00000088970",-0.125794506967212,3.8432234148398,1.47461003803054,0.224619739764862,0.422359729622038,"KIZ",-0.514927401204717,0,0,0,0,1,0,"KIZ"
"14099","ENSG00000275018",1.96653326787394,1.47347242324063,1.4746442024124,0.224614370296174,0.422359729622038,"ENSG00000275018",NA,NA,NA,NA,NA,NA,NA,NA
"9489","ENSG00000170448",-0.0975020636843673,4.28195819871093,1.47417631477721,0.224687919562716,0.422416858345618,"NFXL1",NA,NA,NA,NA,NA,NA,NA,NA
"8547","ENSG00000164604",-0.129516046330547,3.33799961133304,1.47354645314911,0.224786975832795,0.422461549474211,"GPR85",-0.360044687877852,0,0,2,0,0,0,"GPR85"
"12532","ENSG00000213337",0.120350108503282,3.91393794548384,1.47244760176122,0.224959914007814,0.422628935003906,"ANKRD39",-0.238287731313585,0,0,1,0,0,0,"ANKRD39"
"2018","ENSG00000101413",-0.0779661152175794,5.4645320239554,1.47189006026793,0.225047721395301,0.422632663165763,"RPRD1B",-0.449220077145343,0,1,0,0,0,0,"RPRD1B"
"12614","ENSG00000214174",-0.106063162294384,3.98401699339136,1.47201226128012,0.225028472401364,0.422632663165763,"AMZ2P1",NA,NA,NA,NA,NA,NA,NA,NA
"13884","ENSG00000269693",0.421010048258742,2.00778066685483,1.47211135705011,0.225012864374662,0.422632663165763,"ENSG00000269693",NA,NA,NA,NA,NA,NA,NA,NA
"3401","ENSG00000114861",0.0737167071910641,6.17574013656461,1.4710969010638,0.225172707152096,0.42270801042384,"FOXP1",NA,NA,NA,NA,NA,NA,NA,NA
"8997","ENSG00000167232",-0.0914776046860552,4.598112589206,1.47141332218515,0.225122835638157,0.42270801042384,"ZNF91",NA,NA,NA,NA,NA,NA,NA,NA
"10824","ENSG00000182541",0.0709109760563943,5.43307311664375,1.47020295472318,0.225313674751186,0.4228717038531,"LIMK2",-0.363307329869488,0,0,1,0,1,0,"LIMK2"
"13824","ENSG00000267023",-0.0973091725525143,4.8975797850296,1.47018502550242,0.22531650311707,0.4228717038531,"LRRC37A16P",NA,NA,NA,NA,NA,NA,NA,NA
"6324","ENSG00000142544",0.0966272409878713,4.54637091448259,1.46987261339196,0.2253657935124,0.422873177935728,"CTU1",NA,NA,NA,NA,NA,NA,NA,NA
"11633","ENSG00000189136",-0.219959601553436,1.87915869314645,1.46982132497974,0.225373886708167,0.422873177935728,"UBE2Q2P1",NA,NA,NA,NA,NA,NA,NA,NA
"7995","ENSG00000161179",0.0800678838776236,5.5778526269833,1.46959259337003,0.225409984286423,0.422887808561458,"YDJC",NA,NA,NA,NA,NA,NA,NA,NA
"11865","ENSG00000197045",-0.0901594482836217,6.9464634678422,1.46928540923778,0.22545847386833,0.422925681021146,"GMFB",-1.16095223210721,0,2,2,0,0,0,"GMFB"
"8711","ENSG00000165606",-0.17361236020592,5.23036339796536,1.46763007740195,0.22571998664124,0.423363092805328,"DRGX",-0.773106245411844,0,1,1,0,1,0,"DRGX"
"2485","ENSG00000105612",0.0981928277454868,4.87083891488781,1.46744086280679,0.225749902337667,0.423366063081295,"DNASE2",-0.354361676938466,0,0,1,0,0,0,"DNASE2"
"9241","ENSG00000168710",0.0678846655531239,6.5866703258963,1.46653691257796,0.225892886717887,0.423527905423512,"AHCYL1",NA,NA,NA,NA,NA,NA,NA,NA
"14231","ENSG00000276880",-0.176811068099448,2.71980815503541,1.46663959602718,0.225876639057966,0.423527905423512,"IFI27L1",NA,NA,NA,NA,NA,NA,NA,NA
"4016","ENSG00000120948",0.0630650743946468,7.55031238982215,1.46588660630225,0.225995817632255,0.4236677333934,"TARDBP",-0.905495659092556,0,1,1,0,0,0,"TARDBP"
"593","ENSG00000054967",-0.0921113756729388,4.90117776076417,1.46479378044981,0.226168917699004,0.423939053835452,"RELT",-0.241564188711312,0,0,0,0,2,0,"RELT"
"3895","ENSG00000119777",0.062563808386166,6.34887378318795,1.4635034488053,0.226373507052469,0.424269323452282,"TMEM214",NA,NA,NA,NA,NA,NA,NA,NA
"13211","ENSG00000240445",-0.128245808986887,4.98858940750889,1.46314143810858,0.22643094580819,0.424323755105566,"FOXO3B",-1.45108234123107,1,2,1,0,0,0,"FOXO3B"
"5787","ENSG00000137814",0.0764942054473137,4.94871184778493,1.46166970213802,0.226664640450756,0.424708429122966,"HAUS2",NA,NA,NA,NA,NA,NA,NA,NA
"3738","ENSG00000117751",0.0835219972656039,5.69197837907557,1.46142795306494,0.226703055104638,0.424727150505091,"PPP1R8",NA,NA,NA,NA,NA,NA,NA,NA
"3897","ENSG00000119782",-0.0996500723278309,4.7259071781464,1.46023348351564,0.226892974739496,0.424976400292341,"FKBP1B",NA,NA,NA,NA,NA,NA,NA,NA
"1279","ENSG00000083097",-0.102690297497052,4.52034191309527,1.45957352188393,0.226997990061399,0.425119810187678,"DOP1A",-0.112204964984618,0,0,0,0,2,0,"DOP1A"
"6325","ENSG00000142546",0.0762556631652129,5.9393064472875,1.45747306427426,0.227332610966001,0.425438863101262,"NOSIP",NA,NA,NA,NA,NA,NA,NA,NA
"6489","ENSG00000143786",-0.216679493688552,2.21340077703046,1.45768401178784,0.227298978451597,0.425438863101262,"CNIH3",-0.720311930553669,0,1,1,0,0,0,"CNIH3"
"10064","ENSG00000174840",-0.0709271435678332,5.78750684847544,1.45763102786463,0.227307425405441,0.425438863101262,"PDE12",-1.34231244053506,0,2,1,0,0,0,"PDE12"
"10174","ENSG00000175866",0.0964507723515256,5.06610008498202,1.45779225212416,0.227281723425183,0.425438863101262,"BAIAP2",-0.566630910239491,0,1,0,0,1,0,"BAIAP2"
"11509","ENSG00000188158",0.195210335733413,2.92686274526958,1.45743188564971,0.227339176996826,0.425438863101262,"NHS",-0.391991595655163,0,0,1,0,2,0,"NHS"
"13941","ENSG00000271741",0.556794239423687,1.42223520554484,1.4580606116145,0.227238949951776,0.425438863101262,"ENSG00000271741",-0.104704048861245,0,0,0,0,1,0,"ENSG00000271741.1"
"7010","ENSG00000149273",0.0759206937806929,10.1661568276664,1.45673302187514,0.227450647280107,0.425594167581598,"RPS3",-0.648453462310669,0,1,0,0,1,0,"RPS3"
"2339","ENSG00000104613",0.085338660005065,5.3109019511969,1.45387137700371,0.227907771774616,0.426342743318488,"INTS10",NA,NA,NA,NA,NA,NA,NA,NA
"2113","ENSG00000102221",-0.0971291944205921,5.11206343690813,1.45332534108235,0.227995122034176,0.426452761116121,"JADE3",-0.459055298563686,0,0,1,0,2,0,"JADE3"
"11617","ENSG00000188997",-0.137241136242301,3.67662260419069,1.45269964117374,0.228095265781094,0.426586677918258,"KCTD21",-0.615310529411403,0,1,0,0,0,0,"KCTD21"
"12691","ENSG00000215397",-0.117319800420485,4.29991112657298,1.45247989563951,0.228130448773429,0.42659908597439,"SCRT2",NA,NA,NA,NA,NA,NA,NA,NA
"4037","ENSG00000121289",-0.0828146506370324,5.41628761927698,1.45126566873998,0.228324973803122,0.426909419862369,"CEP89",-1.72471030176938,0,3,1,0,3,0,"CEP89"
"3095","ENSG00000111725",-0.082118129894955,5.34148983508726,1.45065471274772,0.228422927368933,0.426998577213178,"PRKAB1",NA,NA,NA,NA,NA,NA,NA,NA
"5439","ENSG00000135437",-0.369139676331123,0.68570739502053,1.45023292309166,0.228490581709444,0.427058757033674,"RDH5",NA,NA,NA,NA,NA,NA,NA,NA
"7126","ENSG00000151092",0.10900370677635,4.40089944080112,1.44925448074931,0.228647615046795,0.427298813362213,"NGLY1",NA,NA,NA,NA,NA,NA,NA,NA
"5375","ENSG00000134987",0.0736637439025937,5.9151310790814,1.44902067780233,0.228685158050061,0.427315532917601,"WDR36",-0.0567118993112764,0,0,0,0,1,0,"WDR36"
"7035","ENSG00000149547",-0.0758446917318886,7.14713456170204,1.44755339598737,0.228920936865845,0.427649151092176,"EI24",NA,NA,NA,NA,NA,NA,NA,NA
"9162","ENSG00000168175",0.0666337373150038,6.67426995792355,1.44758791213626,0.228915387075962,0.427649151092176,"MAPK1IP1L",-0.303867197287784,0,0,1,0,0,0,"MAPK1IP1L"
"5991","ENSG00000139354",-0.108949821720453,4.6501369339906,1.44695304602006,0.229017491974534,0.42772258249912,"GAS2L3",-0.282983047037124,0,0,1,0,0,0,"GAS2L3"
"9144","ENSG00000168040",0.0930144257334618,4.89882653983475,1.44592056920245,0.229183661316092,0.427979436521665,"FADD",NA,NA,NA,NA,NA,NA,NA,NA
"10642","ENSG00000180626",-0.121611159368296,4.20711693935237,1.44506836419732,0.229320926629781,0.428172956161426,"ZNF594",-1.8284144585195,1,1,1,0,6,0,"ZNF594"
"11152","ENSG00000185100",0.144754011535977,3.36868151665342,1.44492145825691,0.229344598883494,0.428172956161426,"ADSS1",NA,NA,NA,NA,NA,NA,NA,NA
"6941","ENSG00000148444",-0.10149994691679,5.02549156096917,1.44332758358344,0.229601623253369,0.428545722742329,"COMMD3",NA,NA,NA,NA,NA,NA,NA,NA
"13567","ENSG00000256667",-0.303186102047394,1.24416293724238,1.44282925841917,0.229682053134128,0.4286423029828,"KLRA1P",NA,NA,NA,NA,NA,NA,NA,NA
"6447","ENSG00000143486",0.0768236208394635,5.26338181959061,1.44208414424767,0.22980237817369,0.428726815709372,"EIF2D",-0.0656416926242017,0,0,0,0,1,0,"EIF2D"
"6492","ENSG00000143799",-0.0586805631581007,9.16471493766529,1.44214559770749,0.229792451466501,0.428726815709372,"PARP1",NA,NA,NA,NA,NA,NA,NA,NA
"7317","ENSG00000153093",-0.289131716204481,1.48149473673999,1.44201584965885,0.22981341054889,0.428726815709372,"ACOXL",NA,NA,NA,NA,NA,NA,NA,NA
"1532","ENSG00000090674",0.0844442750174479,5.45454317828176,1.44159208462315,0.229881880233625,0.428753117390246,"MCOLN1",NA,NA,NA,NA,NA,NA,NA,NA
"5658","ENSG00000136867",0.210625796599824,2.02161742531127,1.44139590046765,0.229913586940242,0.428753117390246,"SLC31A2",NA,NA,NA,NA,NA,NA,NA,NA
"13411","ENSG00000250138",-0.3940614145191,0.637744610852689,1.44144941749559,0.229904937152967,0.428753117390246,"ENSG00000250138",NA,NA,NA,NA,NA,NA,NA,NA
"2164","ENSG00000102882",-0.0721240480443211,5.75352562947702,1.4390705004412,0.230289812899204,0.429293996276548,"MAPK3",NA,NA,NA,NA,NA,NA,NA,NA
"7667","ENSG00000157557",-0.127559524715936,4.93504779904761,1.43914435885004,0.230277851962346,0.429293996276548,"ETS2",NA,NA,NA,NA,NA,NA,NA,NA
"7648","ENSG00000157349",-0.0864856923014421,4.94568054264827,1.43888351949903,0.230320096714938,0.429296894750072,"DDX19B",NA,NA,NA,NA,NA,NA,NA,NA
"10581","ENSG00000179933",0.0986599710406379,4.69170732901167,1.43818614388541,0.230433087433382,0.429453931842982,"C14orf119",-0.283694667261511,0,0,1,0,0,0,"C14orf119"
"5646","ENSG00000136824",-0.0676138656386769,6.40862908650617,1.43794426603864,0.230472292751298,0.429473434416092,"SMC2",NA,NA,NA,NA,NA,NA,NA,NA
"751","ENSG00000065518",0.0669619890102349,6.32214294529946,1.43712809188328,0.230604643532498,0.429666482332433,"NDUFB4",NA,NA,NA,NA,NA,NA,NA,NA
"9363","ENSG00000169562",-0.24487379927056,2.13704146633094,1.43643674674989,0.230716823715294,0.429821904597635,"GJB1",NA,NA,NA,NA,NA,NA,NA,NA
"831","ENSG00000067842",0.233688769053859,2.60400829484394,1.43600241639338,0.230787333390175,0.429899666273919,"ATP2B3",NA,NA,NA,NA,NA,NA,NA,NA
